opp_id,action,executed_ts,success,recovered_minor,cost_minor,decided_by
opp_gen_0016457,send_reminder,2026-06-07T02:43:34.302934+00:00,0,0,300,legacy_ops
opp_gen_0016458,send_reminder,2026-06-07T22:51:32.968281+00:00,1,249560,300,legacy_ops
opp_gen_0016471,send_payment_link,2026-06-07T07:43:45.815287+00:00,1,155730,1500,legacy_ops
opp_gen_0016472,send_reminder,2026-06-07T13:37:34.722337+00:00,1,468230,300,legacy_ops
opp_gen_0016478,wait_for_native_retry,2026-06-07T13:49:59.071806+00:00,0,0,0,legacy_ops
opp_gen_0016484,send_payment_link,2026-06-07T09:38:26.858681+00:00,0,0,1500,legacy_ops
opp_gen_0016487,send_payment_link,2026-06-07T04:11:35.061219+00:00,0,0,1500,legacy_ops
opp_gen_0016488,prompt_card_change,2026-06-07T05:55:32.557523+00:00,0,0,2000,legacy_ops
opp_gen_0016497,send_reminder,2026-06-07T08:35:46.431854+00:00,0,0,300,legacy_ops
opp_gen_0016499,wait_for_native_retry,2026-06-07T20:01:31.218472+00:00,1,87012,0,legacy_ops
opp_gen_0016501,send_reminder,2026-06-07T06:16:47.690924+00:00,0,0,300,legacy_ops
opp_gen_0016502,send_payment_link,2026-06-07T13:33:18.310334+00:00,1,56964,1500,legacy_ops
opp_gen_0016508,send_reminder,2026-06-07T06:29:03.554879+00:00,1,440629,300,legacy_ops
opp_gen_0016509,send_reminder,2026-06-07T17:48:55.500529+00:00,1,115723,300,legacy_ops
opp_gen_0016511,send_payment_link,2026-06-07T19:16:42.465082+00:00,1,1567245,1500,legacy_ops
opp_gen_0016512,wait_for_native_retry,2026-06-07T18:24:18.241154+00:00,1,168012,0,legacy_ops
opp_gen_0016517,send_reminder,2026-06-07T11:56:33.194069+00:00,0,0,300,legacy_ops
opp_gen_0016519,send_payment_link,2026-06-07T12:48:04.153801+00:00,0,0,1500,legacy_ops
opp_gen_0016521,send_reminder,2026-06-07T21:39:49.778440+00:00,1,50697,300,legacy_ops
opp_gen_0016524,send_payment_link,2026-06-07T01:01:10.552992+00:00,1,594219,1500,legacy_ops
opp_gen_0016534,send_payment_link,2026-06-07T06:50:15.590147+00:00,1,264723,1500,legacy_ops
opp_gen_0016537,send_payment_link,2026-06-07T19:33:56.897137+00:00,1,762887,1500,legacy_ops
opp_gen_0016538,send_payment_link,2026-06-07T12:11:01.479033+00:00,1,222462,1500,legacy_ops
opp_gen_0016540,send_reminder,2026-06-07T10:38:49.491632+00:00,1,138387,300,legacy_ops
opp_gen_0016543,send_payment_link,2026-06-07T09:12:46.184953+00:00,0,0,1500,legacy_ops
opp_gen_0016547,send_payment_link,2026-06-07T08:54:09.610377+00:00,1,2259697,1500,legacy_ops
opp_gen_0016548,send_payment_link,2026-06-07T21:37:32.952962+00:00,1,1114090,1500,legacy_ops
opp_gen_0016549,send_payment_link,2026-06-07T07:53:13.402737+00:00,0,0,1500,legacy_ops
opp_gen_0016556,prompt_card_change,2026-06-07T23:51:24.909556+00:00,0,0,2000,legacy_ops
opp_gen_0016558,send_payment_link,2026-06-07T12:13:59.229435+00:00,1,35715,1500,legacy_ops
opp_gen_0016560,send_payment_link,2026-06-07T03:26:11.609157+00:00,0,0,1500,legacy_ops
opp_gen_0016566,send_reminder,2026-06-08T22:24:10.209520+00:00,1,86804,300,legacy_ops
opp_gen_0016574,send_payment_link,2026-06-08T03:24:19.324172+00:00,1,173706,1500,legacy_ops
opp_gen_0016575,prompt_card_change,2026-06-08T21:17:57.114600+00:00,1,217613,2000,legacy_ops
opp_gen_0016578,send_payment_link,2026-06-08T05:26:14.617518+00:00,1,287829,1500,legacy_ops
opp_gen_0016580,send_payment_link,2026-06-08T10:43:21.767163+00:00,0,0,1500,legacy_ops
opp_gen_0016589,prompt_card_change,2026-06-08T01:49:55.794187+00:00,0,0,2000,legacy_ops
opp_gen_0016592,send_reminder,2026-06-08T09:59:59.236174+00:00,1,109458,300,legacy_ops
opp_gen_0016597,send_reminder,2026-06-08T22:58:02.216308+00:00,1,912670,300,legacy_ops
opp_gen_0016598,send_payment_link,2026-06-08T17:14:04.497609+00:00,0,0,1500,legacy_ops
opp_gen_0016599,send_payment_link,2026-06-08T07:43:18.520631+00:00,1,204907,1500,legacy_ops
opp_gen_0016605,send_payment_link,2026-06-08T03:15:57.440218+00:00,0,0,1500,legacy_ops
opp_gen_0016611,send_payment_link,2026-06-08T22:45:27.549208+00:00,1,1999182,1500,legacy_ops
opp_gen_0016615,send_payment_link,2026-06-08T14:56:36.586141+00:00,1,2268837,1500,legacy_ops
opp_gen_0016618,send_reminder,2026-06-08T04:11:34.977484+00:00,1,329737,300,legacy_ops
opp_gen_0016622,prompt_card_change,2026-06-08T05:04:37.829288+00:00,0,0,2000,legacy_ops
opp_gen_0016623,send_payment_link,2026-06-08T23:12:32.003645+00:00,0,0,1500,legacy_ops
opp_gen_0016626,send_payment_link,2026-06-08T21:57:26.747732+00:00,1,1056312,1500,legacy_ops
opp_gen_0016627,send_payment_link,2026-06-08T00:41:29.464716+00:00,0,0,1500,legacy_ops
opp_gen_0016629,wait_for_native_retry,2026-06-08T12:53:31.183246+00:00,1,271324,0,legacy_ops
opp_gen_0016637,send_payment_link,2026-06-08T17:32:35.161122+00:00,1,251614,1500,legacy_ops
opp_gen_0016646,send_payment_link,2026-06-08T15:25:17.578587+00:00,1,3957838,1500,legacy_ops
opp_gen_0016649,send_reminder,2026-06-08T20:26:28.657330+00:00,1,691329,300,legacy_ops
opp_gen_0016651,send_reminder,2026-06-08T17:51:54.246294+00:00,0,0,300,legacy_ops
opp_gen_0016653,send_reminder,2026-06-08T21:04:05.411327+00:00,0,0,300,legacy_ops
opp_gen_0016661,send_payment_link,2026-06-08T13:41:56.940908+00:00,0,0,1500,legacy_ops
opp_gen_0016663,send_reminder,2026-06-08T19:06:24.436935+00:00,1,62642,300,legacy_ops
opp_gen_0016669,send_payment_link,2026-06-08T04:00:28.434313+00:00,1,293583,1500,legacy_ops
opp_gen_0016672,send_reminder,2026-06-09T14:57:06.517639+00:00,1,138824,300,legacy_ops
opp_gen_0016677,prompt_card_change,2026-06-09T06:55:57.169228+00:00,0,0,2000,legacy_ops
opp_gen_0016678,send_reminder,2026-06-09T12:43:00.617511+00:00,1,50547,300,legacy_ops
opp_gen_0016680,send_reminder,2026-06-09T16:44:58.743797+00:00,0,0,300,legacy_ops
opp_gen_0016683,send_payment_link,2026-06-09T14:05:38.617608+00:00,1,2995144,1500,legacy_ops
opp_gen_0016686,send_payment_link,2026-06-09T15:00:28.362554+00:00,1,2010604,1500,legacy_ops
opp_gen_0016694,send_reminder,2026-06-09T08:24:19.680812+00:00,1,88981,300,legacy_ops
opp_gen_0016695,send_reminder,2026-06-09T23:40:53.052155+00:00,1,361214,300,legacy_ops
opp_gen_0016706,send_payment_link,2026-06-09T03:15:55.118134+00:00,0,0,1500,legacy_ops
opp_gen_0016709,send_reminder,2026-06-09T00:56:30.173672+00:00,0,0,300,legacy_ops
opp_gen_0016710,send_payment_link,2026-06-09T08:14:37.788869+00:00,0,0,1500,legacy_ops
opp_gen_0016711,send_payment_link,2026-06-09T19:46:25.953270+00:00,1,1037840,1500,legacy_ops
opp_gen_0016712,send_payment_link,2026-06-09T13:49:39.536269+00:00,1,182140,1500,legacy_ops
opp_gen_0016719,send_payment_link,2026-06-09T04:03:50.236581+00:00,1,48615,1500,legacy_ops
opp_gen_0016722,send_payment_link,2026-06-09T17:42:12.816049+00:00,0,0,1500,legacy_ops
opp_gen_0016725,send_reminder,2026-06-09T02:08:03.509159+00:00,1,154751,300,legacy_ops
opp_gen_0016727,send_payment_link,2026-06-09T18:55:39.545270+00:00,1,243226,1500,legacy_ops
opp_gen_0016745,send_payment_link,2026-06-09T09:47:35.279060+00:00,1,3983042,1500,legacy_ops
opp_gen_0016747,send_payment_link,2026-06-09T04:07:19.098095+00:00,1,1012085,1500,legacy_ops
opp_gen_0016749,send_reminder,2026-06-09T14:09:07.490648+00:00,1,254821,300,legacy_ops
opp_gen_0016754,send_payment_link,2026-06-09T11:53:25.732505+00:00,1,563759,1500,legacy_ops
opp_gen_0016756,send_payment_link,2026-06-09T13:51:40.643603+00:00,1,160077,1500,legacy_ops
opp_gen_0016769,send_payment_link,2026-06-10T21:52:33.192862+00:00,0,0,1500,legacy_ops
opp_gen_0016780,send_reminder,2026-06-10T03:16:38.395492+00:00,0,0,300,legacy_ops
opp_gen_0016788,send_payment_link,2026-06-10T14:36:24.433136+00:00,0,0,1500,legacy_ops
opp_gen_0016802,send_payment_link,2026-06-10T07:17:12.592964+00:00,0,0,1500,legacy_ops
opp_gen_0016808,send_reminder,2026-06-10T13:22:02.142003+00:00,1,187317,300,legacy_ops
opp_gen_0016809,send_payment_link,2026-06-10T13:09:45.077348+00:00,0,0,1500,legacy_ops
opp_gen_0016814,send_reminder,2026-06-10T06:26:23.895344+00:00,1,156727,300,legacy_ops
opp_gen_0016816,send_payment_link,2026-06-10T09:57:46.741089+00:00,1,1113984,1500,legacy_ops
opp_gen_0016819,send_reminder,2026-06-10T03:57:25.505831+00:00,1,99263,300,legacy_ops
opp_gen_0016823,send_payment_link,2026-06-10T03:38:50.590583+00:00,1,186768,1500,legacy_ops
opp_gen_0016827,send_reminder,2026-06-10T14:15:55.227381+00:00,1,418973,300,legacy_ops
opp_gen_0016828,wait_for_native_retry,2026-06-10T04:54:42.027438+00:00,1,264609,0,legacy_ops
opp_gen_0016829,prompt_card_change,2026-06-10T08:24:29.486255+00:00,1,358347,2000,legacy_ops
opp_gen_0016830,wait_for_native_retry,2026-06-10T03:15:25.754948+00:00,0,0,0,legacy_ops
opp_gen_0016834,send_reminder,2026-06-10T13:43:40.220941+00:00,1,326226,300,legacy_ops
opp_gen_0016835,send_reminder,2026-06-10T01:02:45.657391+00:00,1,175790,300,legacy_ops
opp_gen_0016842,send_payment_link,2026-06-10T12:38:33.702074+00:00,0,0,1500,legacy_ops
opp_gen_0016845,send_payment_link,2026-06-10T18:31:50.348765+00:00,1,775133,1500,legacy_ops
opp_gen_0016850,send_payment_link,2026-06-10T15:11:57.984962+00:00,0,0,1500,legacy_ops
opp_gen_0016854,send_payment_link,2026-06-10T22:34:39.264931+00:00,1,1135732,1500,legacy_ops
opp_gen_0016855,send_payment_link,2026-06-10T20:19:55.989965+00:00,1,208198,1500,legacy_ops
opp_gen_0016858,send_payment_link,2026-06-11T16:33:18.653654+00:00,1,368775,1500,legacy_ops
opp_gen_0016862,prompt_card_change,2026-06-11T00:40:14.430164+00:00,0,0,2000,legacy_ops
opp_gen_0016865,send_payment_link,2026-06-11T12:18:35.520466+00:00,0,0,1500,legacy_ops
opp_gen_0016866,send_reminder,2026-06-11T08:42:07.457132+00:00,1,42428,300,legacy_ops
opp_gen_0016868,send_reminder,2026-06-11T04:44:31.191928+00:00,0,0,300,legacy_ops
opp_gen_0016870,send_reminder,2026-06-11T01:55:24.297108+00:00,1,83946,300,legacy_ops
opp_gen_0016871,send_reminder,2026-06-11T01:50:06.269198+00:00,1,471831,300,legacy_ops
opp_gen_0016874,send_payment_link,2026-06-11T20:55:32.036778+00:00,0,0,1500,legacy_ops
opp_gen_0016875,send_payment_link,2026-06-11T03:54:08.628807+00:00,1,871029,1500,legacy_ops
opp_gen_0016877,send_payment_link,2026-06-11T12:57:18.302418+00:00,1,61652,1500,legacy_ops
opp_gen_0016882,send_payment_link,2026-06-11T21:53:04.222243+00:00,1,1250740,1500,legacy_ops
opp_gen_0016891,prompt_card_change,2026-06-11T19:04:15.157315+00:00,1,260446,2000,legacy_ops
opp_gen_0016893,send_payment_link,2026-06-11T03:46:16.044756+00:00,1,840542,1500,legacy_ops
opp_gen_0016905,send_payment_link,2026-06-11T17:43:30.054133+00:00,1,299741,1500,legacy_ops
opp_gen_0016911,send_reminder,2026-06-11T20:54:34.426742+00:00,1,481670,300,legacy_ops
opp_gen_0016912,send_payment_link,2026-06-11T16:43:57.883257+00:00,0,0,1500,legacy_ops
opp_gen_0016920,prompt_card_change,2026-06-11T07:27:50.113713+00:00,0,0,2000,legacy_ops
opp_gen_0016922,send_payment_link,2026-06-11T19:58:40.954538+00:00,1,428746,1500,legacy_ops
opp_gen_0016926,send_reminder,2026-06-11T05:03:28.478621+00:00,1,227648,300,legacy_ops
opp_gen_0016927,send_payment_link,2026-06-11T01:04:41.970470+00:00,0,0,1500,legacy_ops
opp_gen_0016931,send_reminder,2026-06-11T01:04:33.953500+00:00,1,451958,300,legacy_ops
opp_gen_0016932,send_payment_link,2026-06-11T12:20:59.498348+00:00,0,0,1500,legacy_ops
opp_gen_0016938,send_payment_link,2026-06-11T09:51:33.841368+00:00,1,950265,1500,legacy_ops
opp_gen_0016942,send_reminder,2026-06-11T21:26:29.916390+00:00,1,270367,300,legacy_ops
opp_gen_0016945,send_payment_link,2026-06-11T14:58:32.183915+00:00,1,908498,1500,legacy_ops
opp_gen_0016948,send_payment_link,2026-06-11T10:24:14.309005+00:00,1,1037517,1500,legacy_ops
opp_gen_0016953,send_reminder,2026-06-11T15:38:37.062052+00:00,1,214072,300,legacy_ops
opp_gen_0016961,send_payment_link,2026-06-12T05:25:57.799647+00:00,0,0,1500,legacy_ops
opp_gen_0016962,wait_for_native_retry,2026-06-12T05:58:47.278900+00:00,1,598169,0,legacy_ops
opp_gen_0016963,send_payment_link,2026-06-13T00:05:46.345225+00:00,1,3395738,1500,legacy_ops
opp_gen_0016964,send_reminder,2026-06-12T01:47:05.578601+00:00,1,90958,300,legacy_ops
opp_gen_0016965,send_reminder,2026-06-12T19:44:23.500253+00:00,0,0,300,legacy_ops
opp_gen_0016968,send_reminder,2026-06-12T20:26:03.409856+00:00,1,298949,300,legacy_ops
opp_gen_0016970,send_reminder,2026-06-12T00:47:15.076404+00:00,1,96045,300,legacy_ops
opp_gen_0016977,send_payment_link,2026-06-12T21:12:54.670071+00:00,0,0,1500,legacy_ops
opp_gen_0016984,send_payment_link,2026-06-12T19:06:58.282335+00:00,1,1115838,1500,legacy_ops
opp_gen_0016986,send_payment_link,2026-06-12T04:16:38.733455+00:00,1,37543,1500,legacy_ops
opp_gen_0016988,send_payment_link,2026-06-12T02:36:41.933788+00:00,1,64243,1500,legacy_ops
opp_gen_0016993,send_reminder,2026-06-12T15:12:57.901247+00:00,1,221521,300,legacy_ops
opp_gen_0016996,send_reminder,2026-06-12T08:10:27.759299+00:00,1,248855,300,legacy_ops
opp_gen_0017007,send_payment_link,2026-06-12T23:16:50.293546+00:00,0,0,1500,legacy_ops
opp_gen_0017010,send_reminder,2026-06-12T00:24:34.068678+00:00,1,111419,300,legacy_ops
opp_gen_0017016,send_payment_link,2026-06-12T12:09:19.448227+00:00,1,3995245,1500,legacy_ops
opp_gen_0017017,send_payment_link,2026-06-12T15:28:34.151807+00:00,0,0,1500,legacy_ops
opp_gen_0017023,send_reminder,2026-06-12T09:41:44.519642+00:00,1,3700008,300,legacy_ops
opp_gen_0017029,send_reminder,2026-06-12T23:50:19.098786+00:00,1,396466,300,legacy_ops
opp_gen_0017030,send_payment_link,2026-06-12T07:19:24.904607+00:00,0,0,1500,legacy_ops
opp_gen_0017032,send_payment_link,2026-06-12T05:48:59.622504+00:00,1,817290,1500,legacy_ops
opp_gen_0017035,send_payment_link,2026-06-12T06:25:46.348521+00:00,0,0,1500,legacy_ops
opp_gen_0017038,wait_for_native_retry,2026-06-12T18:32:46.742839+00:00,1,3148472,0,legacy_ops
opp_gen_0017040,send_reminder,2026-06-12T17:21:17.299362+00:00,0,0,300,legacy_ops
opp_gen_0017041,send_reminder,2026-06-12T12:52:45.077289+00:00,1,200006,300,legacy_ops
opp_gen_0017047,send_reminder,2026-06-12T21:04:50.773697+00:00,1,186385,300,legacy_ops
opp_gen_0017049,send_payment_link,2026-06-12T10:27:13.546558+00:00,0,0,1500,legacy_ops
opp_gen_0017057,send_payment_link,2026-06-13T09:51:46.784164+00:00,1,1456482,1500,legacy_ops
opp_gen_0017064,send_reminder,2026-06-13T04:59:31.420063+00:00,0,0,300,legacy_ops
opp_gen_0017068,send_reminder,2026-06-13T20:36:23.052708+00:00,1,68057,300,legacy_ops
opp_gen_0017072,send_payment_link,2026-06-13T05:07:12.270565+00:00,0,0,1500,legacy_ops
opp_gen_0017077,send_reminder,2026-06-13T12:08:48.200040+00:00,1,454278,300,legacy_ops
opp_gen_0017080,send_reminder,2026-06-13T09:29:16.121966+00:00,1,273218,300,legacy_ops
opp_gen_0017081,send_payment_link,2026-06-13T07:15:45.693795+00:00,1,240745,1500,legacy_ops
opp_gen_0017085,send_reminder,2026-06-13T05:49:59.838759+00:00,1,237574,300,legacy_ops
opp_gen_0017086,send_reminder,2026-06-13T13:37:43.188277+00:00,1,211768,300,legacy_ops
opp_gen_0017091,send_payment_link,2026-06-13T21:12:43.505696+00:00,1,920993,1500,legacy_ops
opp_gen_0017095,send_payment_link,2026-06-13T12:21:39.282306+00:00,1,2757170,1500,legacy_ops
opp_gen_0017098,send_payment_link,2026-06-13T12:09:45.905302+00:00,0,0,1500,legacy_ops
opp_gen_0017103,send_payment_link,2026-06-13T04:56:48.894116+00:00,0,0,1500,legacy_ops
opp_gen_0017107,send_payment_link,2026-06-13T13:33:51.603896+00:00,1,975382,1500,legacy_ops
opp_gen_0017115,send_reminder,2026-06-13T15:31:02.916402+00:00,0,0,300,legacy_ops
opp_gen_0017120,send_payment_link,2026-06-13T15:02:50.691266+00:00,1,3196628,1500,legacy_ops
opp_gen_0017123,send_payment_link,2026-06-13T20:18:03.118458+00:00,0,0,1500,legacy_ops
opp_gen_0017124,send_payment_link,2026-06-13T21:25:28.487039+00:00,0,0,1500,legacy_ops
opp_gen_0017126,send_reminder,2026-06-13T09:05:43.465436+00:00,1,153116,300,legacy_ops
opp_gen_0017130,send_reminder,2026-06-13T05:29:00.139531+00:00,1,291089,300,legacy_ops
opp_gen_0017134,send_payment_link,2026-06-13T22:32:12.712859+00:00,0,0,1500,legacy_ops
opp_gen_0017136,send_payment_link,2026-06-13T18:01:25.958927+00:00,0,0,1500,legacy_ops
opp_gen_0017138,wait_for_native_retry,2026-06-13T01:47:31.095666+00:00,0,0,0,legacy_ops
opp_gen_0017154,send_payment_link,2026-06-14T15:47:38.293218+00:00,1,589253,1500,legacy_ops
opp_gen_0017155,send_payment_link,2026-06-14T08:18:20.828937+00:00,0,0,1500,legacy_ops
opp_gen_0017157,send_payment_link,2026-06-14T08:15:58.272331+00:00,1,91872,1500,legacy_ops
opp_gen_0017163,send_reminder,2026-06-14T09:21:14.036920+00:00,0,0,300,legacy_ops
opp_gen_0017177,wait_for_native_retry,2026-06-14T12:08:53.582301+00:00,0,0,0,legacy_ops
opp_gen_0017180,send_payment_link,2026-06-14T21:36:10.693362+00:00,1,816598,1500,legacy_ops
opp_gen_0017181,send_payment_link,2026-06-14T03:58:56.824409+00:00,1,604509,1500,legacy_ops
opp_gen_0017190,prompt_card_change,2026-06-14T11:58:59.043981+00:00,1,188548,2000,legacy_ops
opp_gen_0017191,send_reminder,2026-06-14T10:58:46.496979+00:00,1,255130,300,legacy_ops
opp_gen_0017193,send_payment_link,2026-06-14T08:16:19.947659+00:00,1,1591812,1500,legacy_ops
opp_gen_0017194,send_payment_link,2026-06-14T19:29:22.443049+00:00,1,268526,1500,legacy_ops
opp_gen_0017203,send_payment_link,2026-06-14T17:10:18.742276+00:00,0,0,1500,legacy_ops
opp_gen_0017207,send_payment_link,2026-06-14T04:28:25.858661+00:00,0,0,1500,legacy_ops
opp_gen_0017208,send_payment_link,2026-06-14T08:46:39.276607+00:00,1,208244,1500,legacy_ops
opp_gen_0017213,send_payment_link,2026-06-14T09:02:12.449597+00:00,0,0,1500,legacy_ops
opp_gen_0017226,send_payment_link,2026-06-14T22:54:15.939868+00:00,0,0,1500,legacy_ops
opp_gen_0017228,send_payment_link,2026-06-14T18:53:45.023394+00:00,1,957508,1500,legacy_ops
opp_gen_0017231,send_payment_link,2026-06-14T06:17:29.808344+00:00,0,0,1500,legacy_ops
opp_gen_0017235,send_payment_link,2026-06-14T18:27:57.390588+00:00,1,820025,1500,legacy_ops
opp_gen_0017237,send_reminder,2026-06-14T10:54:04.900576+00:00,1,109647,300,legacy_ops
opp_gen_0017240,send_payment_link,2026-06-14T12:33:27.508045+00:00,1,47616,1500,legacy_ops
opp_gen_0017242,send_payment_link,2026-06-14T09:38:40.256735+00:00,0,0,1500,legacy_ops
opp_gen_0017245,send_reminder,2026-06-14T18:45:15.907517+00:00,1,153172,300,legacy_ops
opp_gen_0017249,send_reminder,2026-06-15T12:44:10.085312+00:00,1,182095,300,legacy_ops
opp_gen_0017251,prompt_card_change,2026-06-15T13:01:57.484304+00:00,1,261762,2000,legacy_ops
opp_gen_0017252,wait_for_native_retry,2026-06-15T06:26:37.060814+00:00,0,0,0,legacy_ops
opp_gen_0017256,send_reminder,2026-06-15T18:40:10.586987+00:00,1,288043,300,legacy_ops
opp_gen_0017259,send_payment_link,2026-06-15T15:58:30.660796+00:00,0,0,1500,legacy_ops
opp_gen_0017266,send_payment_link,2026-06-15T05:45:56.305226+00:00,1,253535,1500,legacy_ops
opp_gen_0017269,send_payment_link,2026-06-15T08:51:19.611053+00:00,0,0,1500,legacy_ops
opp_gen_0017272,send_payment_link,2026-06-15T16:56:48.573832+00:00,1,1391590,1500,legacy_ops
opp_gen_0017277,send_payment_link,2026-06-15T14:56:00.828870+00:00,0,0,1500,legacy_ops
opp_gen_0017281,send_reminder,2026-06-15T06:27:01.282839+00:00,1,185316,300,legacy_ops
opp_gen_0017283,send_payment_link,2026-06-15T16:52:32.186019+00:00,1,3974218,1500,legacy_ops
opp_gen_0017297,send_reminder,2026-06-15T08:02:30.703372+00:00,0,0,300,legacy_ops
opp_gen_0017301,send_payment_link,2026-06-15T08:00:44.399450+00:00,1,1566016,1500,legacy_ops
opp_gen_0017307,send_payment_link,2026-06-15T08:50:14.828867+00:00,1,2777616,1500,legacy_ops
opp_gen_0017309,wait_for_native_retry,2026-06-15T18:09:18.596209+00:00,1,226248,0,legacy_ops
opp_gen_0017313,send_payment_link,2026-06-15T12:34:35.536233+00:00,1,760878,1500,legacy_ops
opp_gen_0017314,wait_for_native_retry,2026-06-15T06:07:15.450974+00:00,0,0,0,legacy_ops
opp_gen_0017319,send_payment_link,2026-06-15T01:49:30.582265+00:00,0,0,1500,legacy_ops
opp_gen_0017321,send_payment_link,2026-06-15T10:39:24.895424+00:00,1,1017606,1500,legacy_ops
opp_gen_0017324,send_payment_link,2026-06-15T14:05:46.485258+00:00,1,291645,1500,legacy_ops
opp_gen_0017329,send_reminder,2026-06-15T19:12:02.775272+00:00,1,293490,300,legacy_ops
opp_gen_0017332,prompt_card_change,2026-06-15T06:27:36.723016+00:00,1,206020,2000,legacy_ops
opp_gen_0017342,send_reminder,2026-06-15T08:07:27.322078+00:00,1,81797,300,legacy_ops
opp_gen_0017359,send_payment_link,2026-06-16T14:44:10.376958+00:00,1,225498,1500,legacy_ops
opp_gen_0017361,send_payment_link,2026-06-16T04:38:47.230752+00:00,0,0,1500,legacy_ops
opp_gen_0017366,send_payment_link,2026-06-16T14:46:14.959566+00:00,1,872872,1500,legacy_ops
opp_gen_0017368,send_payment_link,2026-06-16T04:00:56.001119+00:00,0,0,1500,legacy_ops
opp_gen_0017376,send_payment_link,2026-06-16T22:28:22.606438+00:00,0,0,1500,legacy_ops
opp_gen_0017386,send_reminder,2026-06-16T03:11:29.276900+00:00,1,103528,300,legacy_ops
opp_gen_0017396,send_payment_link,2026-06-16T04:41:53.145303+00:00,1,2068564,1500,legacy_ops
opp_gen_0017398,send_payment_link,2026-06-16T14:04:21.017807+00:00,0,0,1500,legacy_ops
opp_gen_0017399,send_payment_link,2026-06-17T00:04:40.091859+00:00,1,48126,1500,legacy_ops
opp_gen_0017403,send_reminder,2026-06-16T22:28:34.494266+00:00,1,56424,300,legacy_ops
opp_gen_0017408,send_payment_link,2026-06-16T17:46:41.663778+00:00,0,0,1500,legacy_ops
opp_gen_0017413,send_reminder,2026-06-16T16:03:22.132167+00:00,1,200485,300,legacy_ops
opp_gen_0017422,send_reminder,2026-06-16T09:05:57.747580+00:00,0,0,300,legacy_ops
opp_gen_0017424,send_payment_link,2026-06-16T18:24:46.539009+00:00,1,98945,1500,legacy_ops
opp_gen_0017425,send_payment_link,2026-06-16T15:41:08.468370+00:00,1,1361069,1500,legacy_ops
opp_gen_0017429,send_payment_link,2026-06-16T07:44:12.256194+00:00,1,1182898,1500,legacy_ops
opp_gen_0017434,send_payment_link,2026-06-16T17:32:05.707457+00:00,0,0,1500,legacy_ops
opp_gen_0017436,send_payment_link,2026-06-16T23:53:11.936583+00:00,0,0,1500,legacy_ops
opp_gen_0017437,prompt_card_change,2026-06-16T14:36:02.195188+00:00,1,202632,2000,legacy_ops
opp_gen_0017439,send_reminder,2026-06-16T19:57:18.112575+00:00,1,239269,300,legacy_ops
opp_gen_0017440,send_payment_link,2026-06-16T10:49:16.335230+00:00,0,0,1500,legacy_ops
opp_gen_0017447,send_reminder,2026-06-16T05:13:02.548156+00:00,1,45288,300,legacy_ops
opp_gen_0017451,send_payment_link,2026-06-16T05:12:45.437540+00:00,1,39847,1500,legacy_ops
opp_gen_0017453,send_payment_link,2026-06-16T05:54:18.111663+00:00,1,114666,1500,legacy_ops
opp_gen_0017464,send_payment_link,2026-06-17T22:23:07.340325+00:00,1,598160,1500,legacy_ops
opp_gen_0017467,send_reminder,2026-06-17T12:42:16.239694+00:00,1,163171,300,legacy_ops
opp_gen_0017468,send_reminder,2026-06-17T04:29:14.679176+00:00,0,0,300,legacy_ops
opp_gen_0017473,send_reminder,2026-06-17T19:00:29.661696+00:00,1,301907,300,legacy_ops
opp_gen_0017475,send_payment_link,2026-06-17T04:34:30.865235+00:00,1,141691,1500,legacy_ops
opp_gen_0017480,send_reminder,2026-06-17T03:08:43.842448+00:00,1,82335,300,legacy_ops
opp_gen_0017481,send_reminder,2026-06-17T09:27:33.495705+00:00,1,187046,300,legacy_ops
opp_gen_0017499,send_payment_link,2026-06-17T02:20:27.284379+00:00,0,0,1500,legacy_ops
opp_gen_0017502,send_reminder,2026-06-17T20:24:33.269177+00:00,0,0,300,legacy_ops
opp_gen_0017504,send_payment_link,2026-06-17T04:08:29.227969+00:00,0,0,1500,legacy_ops
opp_gen_0017507,send_payment_link,2026-06-17T07:08:54.174380+00:00,1,143228,1500,legacy_ops
opp_gen_0017509,send_payment_link,2026-06-17T15:41:11.022805+00:00,1,252753,1500,legacy_ops
opp_gen_0017514,prompt_card_change,2026-06-17T11:40:11.376008+00:00,1,645897,2000,legacy_ops
opp_gen_0017520,send_reminder,2026-06-17T07:53:23.289276+00:00,1,80616,300,legacy_ops
opp_gen_0017527,send_reminder,2026-06-17T15:30:45.740115+00:00,1,47008,300,legacy_ops
opp_gen_0017528,send_reminder,2026-06-17T17:02:27.557991+00:00,0,0,300,legacy_ops
opp_gen_0017529,send_payment_link,2026-06-17T06:56:42.569879+00:00,1,2733831,1500,legacy_ops
opp_gen_0017531,send_reminder,2026-06-17T03:34:31.339415+00:00,0,0,300,legacy_ops
opp_gen_0017536,send_payment_link,2026-06-17T04:25:59.410605+00:00,1,84538,1500,legacy_ops
opp_gen_0017541,send_reminder,2026-06-17T23:24:45.495672+00:00,0,0,300,legacy_ops
opp_gen_0017544,send_reminder,2026-06-17T04:34:50.388818+00:00,0,0,300,legacy_ops
opp_gen_0017546,send_reminder,2026-06-17T22:51:48.447918+00:00,0,0,300,legacy_ops
opp_gen_0017551,send_reminder,2026-06-17T09:44:12.113672+00:00,1,142009,300,legacy_ops
opp_gen_0017553,send_payment_link,2026-06-17T01:25:42.018024+00:00,1,3765433,1500,legacy_ops
