payment_id,customer_id,merchant_id,ts,amount_minor,method,bank,status,error_reason,error_source,is_subscription
pay_gen_0098925,cust_004971,merch_d2c_fashion,2026-05-29T20:18:00+00:00,40504,card,SBI,captured,,,0
pay_gen_0098926,cust_006653,merch_d2c_fashion,2026-05-29T12:48:00+00:00,111830,card,SBI,failed,processing_error,bank,0
pay_gen_0098927,cust_000614,merch_saas_subscriptions,2026-05-29T16:43:00+00:00,612889,card,ICICI,captured,,,0
pay_gen_0098928,cust_006342,merch_d2c_fashion,2026-05-29T15:50:00+00:00,137436,upi,ICICI,captured,,,0
pay_gen_0098929,cust_001537,merch_prime_retail,2026-05-29T02:47:00+00:00,88835,card,KOTAK,failed,invalid_card,bank,0
pay_gen_0098930,cust_002556,merch_prime_retail,2026-05-29T00:37:00+00:00,196380,upi,KOTAK,captured,,,0
pay_gen_0098931,cust_001990,merch_prime_retail,2026-05-29T14:17:00+00:00,833100,card,AXIS,captured,,,0
pay_gen_0098932,cust_007243,merch_prime_retail,2026-05-29T05:14:00+00:00,114144,upi,SBI,captured,,,0
pay_gen_0098933,cust_001916,merch_d2c_fashion,2026-05-29T18:15:00+00:00,225618,card,ICICI,captured,,,0
pay_gen_0098934,cust_005557,merch_d2c_fashion,2026-05-29T09:42:00+00:00,234657,upi,ICICI,captured,,,0
pay_gen_0098935,cust_003476,merch_saas_subscriptions,2026-05-29T17:28:00+00:00,171744,card,SBI,failed,invalid_vpa,bank,0
pay_gen_0098936,cust_000186,merch_prime_retail,2026-05-29T15:43:00+00:00,78938,upi,KOTAK,captured,,,0
pay_gen_0098937,cust_001691,merch_saas_subscriptions,2026-05-29T04:54:00+00:00,328323,card,ICICI,captured,,,0
pay_gen_0098938,cust_002254,merch_prime_retail,2026-05-29T23:55:00+00:00,96865,upi,HDFC,captured,,,0
pay_gen_0098939,cust_003393,merch_d2c_fashion,2026-05-29T15:34:00+00:00,920388,upi,KOTAK,captured,,,0
pay_gen_0098940,cust_007195,merch_prime_retail,2026-05-29T01:00:00+00:00,135351,netbanking,SBI,failed,timeout,bank,0
pay_gen_0098941,cust_004198,merch_prime_retail,2026-05-29T12:16:00+00:00,293503,wallet,PPI,captured,,,0
pay_gen_0098942,cust_006999,merch_prime_retail,2026-05-29T18:08:00+00:00,222852,upi,SBI,captured,,,0
pay_gen_0098943,cust_004739,merch_prime_retail,2026-05-29T22:19:00+00:00,76847,upi,AXIS,captured,,,0
pay_gen_0098944,cust_001263,merch_prime_retail,2026-05-29T00:27:00+00:00,658032,netbanking,AXIS,failed,timeout,gateway,0
pay_gen_0098945,cust_003217,merch_d2c_fashion,2026-05-29T09:32:00+00:00,99941,card,AXIS,failed,processing_error,bank,0
pay_gen_0098946,cust_005183,merch_prime_retail,2026-05-29T05:36:00+00:00,618471,card,AXIS,captured,,,0
pay_gen_0098947,cust_000669,merch_prime_retail,2026-05-29T10:04:00+00:00,716020,netbanking,SBI,captured,,,1
pay_gen_0098948,cust_002944,merch_prime_retail,2026-05-29T06:09:00+00:00,197259,card,ICICI,captured,,,0
pay_gen_0098949,cust_003149,merch_d2c_fashion,2026-05-29T03:45:00+00:00,41212,upi,ICICI,captured,,,0
pay_gen_0098950,cust_001287,merch_d2c_fashion,2026-05-29T03:42:00+00:00,94404,upi,AXIS,captured,,,0
pay_gen_0098951,cust_001441,merch_prime_retail,2026-05-29T21:15:00+00:00,197096,wallet,amazonpay,captured,,,0
pay_gen_0098952,cust_006153,merch_d2c_fashion,2026-05-29T03:19:00+00:00,259177,wallet,freecharge,captured,,,0
pay_gen_0098953,cust_001926,merch_prime_retail,2026-05-29T15:52:00+00:00,127795,card,ICICI,captured,,,0
pay_gen_0098954,cust_006399,merch_saas_subscriptions,2026-05-29T09:09:00+00:00,973495,upi,ICICI,captured,,,0
pay_gen_0098955,cust_007005,merch_prime_retail,2026-05-29T03:15:00+00:00,48448,upi,KOTAK,captured,,,0
pay_gen_0098956,cust_000937,merch_saas_subscriptions,2026-05-29T18:06:00+00:00,1607771,upi,KOTAK,captured,,,0
pay_gen_0098957,cust_001105,merch_saas_subscriptions,2026-05-29T23:36:00+00:00,124251,card,AXIS,captured,,,0
pay_gen_0098958,cust_005247,merch_d2c_fashion,2026-05-29T22:14:00+00:00,186309,upi,SBI,failed,timeout,gateway,0
pay_gen_0098959,cust_005670,merch_prime_retail,2026-05-29T18:18:00+00:00,36362,card,HDFC,captured,,,0
pay_gen_0098960,cust_004823,merch_saas_subscriptions,2026-05-29T07:35:00+00:00,150308,card,KOTAK,captured,,,0
pay_gen_0098961,cust_000041,merch_d2c_fashion,2026-05-29T09:29:00+00:00,83831,upi,ICICI,failed,gateway_error,network,0
pay_gen_0098962,cust_005754,merch_prime_retail,2026-05-29T16:10:00+00:00,195001,upi,HDFC,captured,,,0
pay_gen_0098963,cust_007370,merch_d2c_fashion,2026-05-29T01:07:00+00:00,1431860,netbanking,AXIS,captured,,,0
pay_gen_0098964,cust_004900,merch_d2c_fashion,2026-05-29T14:51:00+00:00,1690973,upi,ICICI,captured,,,0
pay_gen_0098965,cust_001796,merch_prime_retail,2026-05-29T00:21:00+00:00,123083,wallet,PPI,captured,,,0
pay_gen_0098966,cust_001423,merch_prime_retail,2026-05-29T10:02:00+00:00,54275,card,KOTAK,failed,timeout,gateway,0
pay_gen_0098967,cust_002272,merch_prime_retail,2026-05-29T14:38:00+00:00,65048,netbanking,HDFC,captured,,,0
pay_gen_0098968,cust_005628,merch_d2c_fashion,2026-05-29T23:32:00+00:00,239701,card,HDFC,captured,,,0
pay_gen_0098969,cust_001894,merch_prime_retail,2026-05-29T10:31:00+00:00,1104117,upi,HDFC,captured,,,0
pay_gen_0098970,cust_000051,merch_saas_subscriptions,2026-05-29T23:37:00+00:00,286248,card,SBI,captured,,,0
pay_gen_0098971,cust_004486,merch_d2c_fashion,2026-05-29T16:13:00+00:00,116959,card,HDFC,captured,,,0
pay_gen_0098972,cust_006677,merch_prime_retail,2026-05-29T16:56:00+00:00,70078,upi,HDFC,captured,,,0
pay_gen_0098973,cust_004268,merch_saas_subscriptions,2026-05-29T01:12:00+00:00,180801,upi,ICICI,captured,,,0
pay_gen_0098974,cust_002028,merch_d2c_fashion,2026-05-29T22:54:00+00:00,99282,upi,KOTAK,captured,,,0
pay_gen_0098975,cust_002428,merch_saas_subscriptions,2026-05-29T00:43:00+00:00,472598,netbanking,SBI,captured,,,0
pay_gen_0098976,cust_005797,merch_prime_retail,2026-05-29T06:37:00+00:00,1529073,upi,KOTAK,captured,,,0
pay_gen_0098977,cust_002502,merch_saas_subscriptions,2026-05-29T12:16:00+00:00,112135,netbanking,AXIS,captured,,,0
pay_gen_0098978,cust_007351,merch_d2c_fashion,2026-05-29T13:42:00+00:00,149330,netbanking,AXIS,failed,network_error,gateway,0
pay_gen_0098979,cust_006028,merch_saas_subscriptions,2026-05-29T23:10:00+00:00,155990,netbanking,HDFC,captured,,,0
pay_gen_0098980,cust_001591,merch_d2c_fashion,2026-05-29T02:08:00+00:00,42139,wallet,freecharge,captured,,,0
pay_gen_0098981,cust_000311,merch_prime_retail,2026-05-29T01:00:00+00:00,158389,upi,KOTAK,failed,card_insufficient_funds,network,0
pay_gen_0098982,cust_004226,merch_prime_retail,2026-05-29T09:04:00+00:00,38219,upi,SBI,captured,,,0
pay_gen_0098983,cust_007510,merch_d2c_fashion,2026-05-29T06:02:00+00:00,63219,card,KOTAK,captured,,,0
pay_gen_0098984,cust_006890,merch_prime_retail,2026-05-29T01:05:00+00:00,1176983,upi,AXIS,captured,,,0
pay_gen_0098985,cust_006177,merch_prime_retail,2026-05-29T21:24:00+00:00,235779,card,KOTAK,captured,,,0
pay_gen_0098986,cust_004606,merch_d2c_fashion,2026-05-29T18:30:00+00:00,116914,upi,ICICI,captured,,,0
pay_gen_0098987,cust_003027,merch_d2c_fashion,2026-05-29T23:15:00+00:00,58621,upi,ICICI,captured,,,0
pay_gen_0098988,cust_000078,merch_saas_subscriptions,2026-05-29T14:14:00+00:00,35493,upi,SBI,captured,,,0
pay_gen_0098989,cust_003518,merch_prime_retail,2026-05-29T23:25:00+00:00,1891951,upi,ICICI,captured,,,1
pay_gen_0098990,cust_006912,merch_d2c_fashion,2026-05-29T16:07:00+00:00,789546,card,SBI,captured,,,0
pay_gen_0098991,cust_003224,merch_saas_subscriptions,2026-05-29T20:16:00+00:00,41313,card,SBI,captured,,,0
pay_gen_0098992,cust_004624,merch_prime_retail,2026-05-29T22:24:00+00:00,2511848,card,KOTAK,captured,,,0
pay_gen_0098993,cust_003605,merch_d2c_fashion,2026-05-29T11:59:00+00:00,212443,upi,SBI,failed,processing_error,network,0
pay_gen_0098994,cust_001077,merch_saas_subscriptions,2026-05-29T10:46:00+00:00,184942,upi,ICICI,captured,,,0
pay_gen_0098995,cust_002289,merch_d2c_fashion,2026-05-29T11:45:00+00:00,2120568,upi,AXIS,failed,network_error,bank,0
pay_gen_0098996,cust_006382,merch_d2c_fashion,2026-05-29T18:28:00+00:00,255162,upi,SBI,failed,gateway_error,network,0
pay_gen_0098997,cust_005576,merch_saas_subscriptions,2026-05-29T00:13:00+00:00,732490,card,HDFC,captured,,,0
pay_gen_0098998,cust_002159,merch_prime_retail,2026-05-29T02:08:00+00:00,74316,upi,AXIS,captured,,,0
pay_gen_0098999,cust_005233,merch_d2c_fashion,2026-05-29T01:20:00+00:00,49811,netbanking,SBI,captured,,,0
pay_gen_0099000,cust_005856,merch_d2c_fashion,2026-05-29T17:41:00+00:00,104662,upi,HDFC,captured,,,0
pay_gen_0099001,cust_003109,merch_d2c_fashion,2026-05-29T12:13:00+00:00,205503,upi,SBI,captured,,,0
pay_gen_0099002,cust_004836,merch_prime_retail,2026-05-29T01:59:00+00:00,104964,card,ICICI,failed,gateway_error,bank,0
pay_gen_0099003,cust_005280,merch_saas_subscriptions,2026-05-29T06:48:00+00:00,432385,upi,HDFC,captured,,,0
pay_gen_0099004,cust_006667,merch_prime_retail,2026-05-29T00:16:00+00:00,386380,card,SBI,captured,,,0
pay_gen_0099005,cust_006637,merch_prime_retail,2026-05-29T09:22:00+00:00,144683,upi,SBI,failed,insufficient_funds,bank,0
pay_gen_0099006,cust_006730,merch_saas_subscriptions,2026-05-29T03:33:00+00:00,622076,card,AXIS,captured,,,0
pay_gen_0099007,cust_007533,merch_d2c_fashion,2026-05-29T03:47:00+00:00,139597,upi,ICICI,captured,,,0
pay_gen_0099008,cust_000980,merch_d2c_fashion,2026-05-29T07:13:00+00:00,370456,upi,SBI,captured,,,0
pay_gen_0099009,cust_000144,merch_d2c_fashion,2026-05-29T01:02:00+00:00,58229,upi,AXIS,captured,,,0
pay_gen_0099010,cust_004231,merch_d2c_fashion,2026-05-29T16:36:00+00:00,89366,netbanking,SBI,failed,user_authentication_failed,gateway,0
pay_gen_0099011,cust_000646,merch_saas_subscriptions,2026-05-29T10:37:00+00:00,94990,card,SBI,captured,,,0
pay_gen_0099012,cust_001760,merch_prime_retail,2026-05-29T10:27:00+00:00,91326,netbanking,ICICI,captured,,,0
pay_gen_0099013,cust_000237,merch_saas_subscriptions,2026-05-29T13:21:00+00:00,40747,netbanking,AXIS,captured,,,0
pay_gen_0099014,cust_000699,merch_prime_retail,2026-05-29T23:01:00+00:00,47473,netbanking,ICICI,captured,,,0
pay_gen_0099015,cust_003845,merch_saas_subscriptions,2026-05-29T08:10:00+00:00,782360,card,AXIS,captured,,,0
pay_gen_0099016,cust_002315,merch_saas_subscriptions,2026-05-29T16:33:00+00:00,119608,upi,SBI,captured,,,0
pay_gen_0099017,cust_003748,merch_prime_retail,2026-05-29T12:27:00+00:00,308576,netbanking,AXIS,captured,,,0
pay_gen_0099018,cust_006518,merch_d2c_fashion,2026-05-29T01:01:00+00:00,95860,upi,KOTAK,captured,,,0
pay_gen_0099019,cust_006860,merch_prime_retail,2026-05-29T11:49:00+00:00,100130,upi,AXIS,captured,,,0
pay_gen_0099020,cust_003861,merch_d2c_fashion,2026-05-29T20:34:00+00:00,1146995,upi,KOTAK,captured,,,0
pay_gen_0099021,cust_005259,merch_prime_retail,2026-05-29T23:05:00+00:00,252969,card,AXIS,captured,,,0
pay_gen_0099022,cust_006412,merch_prime_retail,2026-05-29T08:54:00+00:00,189573,card,ICICI,captured,,,0
pay_gen_0099023,cust_005266,merch_prime_retail,2026-05-29T10:06:00+00:00,986241,upi,ICICI,captured,,,0
pay_gen_0099024,cust_007571,merch_prime_retail,2026-05-29T00:33:00+00:00,169221,card,KOTAK,captured,,,0
pay_gen_0099025,cust_007239,merch_saas_subscriptions,2026-05-29T20:57:00+00:00,76977,card,AXIS,captured,,,0
pay_gen_0099026,cust_000470,merch_d2c_fashion,2026-05-29T14:18:00+00:00,153066,upi,ICICI,captured,,,0
pay_gen_0099027,cust_001662,merch_prime_retail,2026-05-29T04:23:00+00:00,47901,upi,KOTAK,failed,authentication_required,gateway,0
pay_gen_0099028,cust_003427,merch_prime_retail,2026-05-29T08:32:00+00:00,1985404,netbanking,AXIS,failed,gateway_error,gateway,0
pay_gen_0099029,cust_000890,merch_saas_subscriptions,2026-05-29T17:18:00+00:00,145022,upi,KOTAK,captured,,,0
pay_gen_0099030,cust_001936,merch_prime_retail,2026-05-29T05:16:00+00:00,379159,upi,KOTAK,captured,,,0
pay_gen_0099031,cust_000099,merch_d2c_fashion,2026-05-29T07:25:00+00:00,102658,card,AXIS,captured,,,0
pay_gen_0099032,cust_006854,merch_prime_retail,2026-05-29T06:28:00+00:00,173666,upi,KOTAK,captured,,,0
pay_gen_0099033,cust_006249,merch_prime_retail,2026-05-29T16:23:00+00:00,176679,upi,ICICI,captured,,,0
pay_gen_0099034,cust_007023,merch_saas_subscriptions,2026-05-29T19:21:00+00:00,132243,card,AXIS,captured,,,0
pay_gen_0099035,cust_002749,merch_prime_retail,2026-05-29T21:51:00+00:00,1054156,netbanking,HDFC,captured,,,0
pay_gen_0099036,cust_002764,merch_d2c_fashion,2026-05-29T01:13:00+00:00,163026,upi,ICICI,captured,,,0
pay_gen_0099037,cust_004893,merch_prime_retail,2026-05-29T18:54:00+00:00,254837,upi,HDFC,captured,,,0
pay_gen_0099038,cust_005950,merch_saas_subscriptions,2026-05-29T13:14:00+00:00,128855,card,AXIS,captured,,,0
pay_gen_0099039,cust_002707,merch_saas_subscriptions,2026-05-29T18:01:00+00:00,132004,upi,HDFC,captured,,,0
pay_gen_0099040,cust_005639,merch_d2c_fashion,2026-05-29T17:48:00+00:00,982704,upi,AXIS,captured,,,0
pay_gen_0099041,cust_004646,merch_d2c_fashion,2026-05-29T10:33:00+00:00,252250,upi,HDFC,captured,,,0
pay_gen_0099042,cust_006412,merch_prime_retail,2026-05-29T23:17:00+00:00,109899,upi,ICICI,captured,,,1
pay_gen_0099043,cust_002710,merch_prime_retail,2026-05-29T17:45:00+00:00,1904548,upi,AXIS,captured,,,0
pay_gen_0099044,cust_007148,merch_prime_retail,2026-05-29T11:39:00+00:00,41114,netbanking,ICICI,captured,,,0
pay_gen_0099045,cust_007977,merch_prime_retail,2026-05-29T05:21:00+00:00,113680,wallet,PPI,captured,,,0
pay_gen_0099046,cust_007387,merch_d2c_fashion,2026-05-29T07:21:00+00:00,905452,card,AXIS,captured,,,0
pay_gen_0099047,cust_007666,merch_prime_retail,2026-05-29T00:24:00+00:00,95128,upi,KOTAK,captured,,,0
pay_gen_0099048,cust_006800,merch_d2c_fashion,2026-05-29T13:56:00+00:00,158846,card,KOTAK,captured,,,0
pay_gen_0099049,cust_007014,merch_prime_retail,2026-05-29T22:26:00+00:00,3905419,netbanking,AXIS,captured,,,0
pay_gen_0099050,cust_001763,merch_d2c_fashion,2026-05-29T14:21:00+00:00,108569,card,HDFC,failed,card_insufficient_funds,bank,0
pay_gen_0099051,cust_007433,merch_prime_retail,2026-05-29T06:35:00+00:00,163486,upi,SBI,captured,,,0
pay_gen_0099052,cust_000905,merch_prime_retail,2026-05-29T22:28:00+00:00,65768,upi,SBI,captured,,,0
pay_gen_0099053,cust_000989,merch_saas_subscriptions,2026-05-29T15:55:00+00:00,58347,card,SBI,captured,,,0
pay_gen_0099054,cust_006470,merch_prime_retail,2026-05-29T20:29:00+00:00,187122,netbanking,AXIS,captured,,,0
pay_gen_0099055,cust_006412,merch_prime_retail,2026-05-29T23:14:00+00:00,125438,upi,AXIS,captured,,,0
pay_gen_0099056,cust_007000,merch_prime_retail,2026-05-29T18:15:00+00:00,506659,upi,SBI,captured,,,0
pay_gen_0099057,cust_003361,merch_d2c_fashion,2026-05-29T01:40:00+00:00,1056801,card,HDFC,captured,,,0
pay_gen_0099058,cust_000018,merch_saas_subscriptions,2026-05-29T09:44:00+00:00,2710901,card,SBI,captured,,,0
pay_gen_0099059,cust_001938,merch_prime_retail,2026-05-29T03:03:00+00:00,531674,upi,AXIS,captured,,,0
pay_gen_0099060,cust_001983,merch_prime_retail,2026-05-29T18:25:00+00:00,858760,netbanking,ICICI,captured,,,0
pay_gen_0099061,cust_005350,merch_d2c_fashion,2026-05-29T00:43:00+00:00,177796,upi,AXIS,captured,,,0
pay_gen_0099062,cust_000979,merch_saas_subscriptions,2026-05-29T15:09:00+00:00,42577,card,SBI,failed,network_error,bank,0
pay_gen_0099063,cust_007185,merch_prime_retail,2026-05-29T03:10:00+00:00,99334,upi,AXIS,captured,,,0
pay_gen_0099064,cust_007966,merch_prime_retail,2026-05-29T05:51:00+00:00,200456,card,KOTAK,captured,,,0
pay_gen_0099065,cust_002717,merch_d2c_fashion,2026-05-29T21:02:00+00:00,799368,upi,SBI,captured,,,0
pay_gen_0099066,cust_006370,merch_saas_subscriptions,2026-05-29T09:32:00+00:00,36623,upi,AXIS,captured,,,0
pay_gen_0099067,cust_001654,merch_prime_retail,2026-05-29T21:30:00+00:00,230480,upi,KOTAK,failed,card_expired,bank,0
pay_gen_0099068,cust_006267,merch_d2c_fashion,2026-05-29T01:18:00+00:00,182047,card,AXIS,captured,,,0
pay_gen_0099069,cust_002289,merch_d2c_fashion,2026-05-29T14:54:00+00:00,1171055,upi,AXIS,captured,,,0
pay_gen_0099070,cust_003792,merch_d2c_fashion,2026-05-29T15:03:00+00:00,171251,upi,ICICI,failed,processing_error,gateway,0
pay_gen_0099071,cust_000342,merch_saas_subscriptions,2026-05-29T00:52:00+00:00,78567,card,SBI,captured,,,0
pay_gen_0099072,cust_003476,merch_saas_subscriptions,2026-05-29T12:35:00+00:00,125620,card,SBI,captured,,,0
pay_gen_0099073,cust_005067,merch_saas_subscriptions,2026-05-29T08:36:00+00:00,153040,netbanking,AXIS,captured,,,0
pay_gen_0099074,cust_006925,merch_saas_subscriptions,2026-05-29T08:01:00+00:00,218227,upi,KOTAK,captured,,,0
pay_gen_0099075,cust_004987,merch_prime_retail,2026-05-29T06:38:00+00:00,1286259,upi,SBI,failed,processing_error,network,0
pay_gen_0099076,cust_003119,merch_prime_retail,2026-05-29T03:47:00+00:00,93989,upi,HDFC,captured,,,0
pay_gen_0099077,cust_000237,merch_saas_subscriptions,2026-05-29T10:39:00+00:00,62658,card,ICICI,captured,,,0
pay_gen_0099078,cust_000146,merch_saas_subscriptions,2026-05-29T08:38:00+00:00,64325,card,ICICI,captured,,,0
pay_gen_0099079,cust_004994,merch_prime_retail,2026-05-29T13:13:00+00:00,698706,netbanking,HDFC,captured,,,0
pay_gen_0099080,cust_005241,merch_prime_retail,2026-05-29T09:18:00+00:00,466811,card,SBI,captured,,,1
pay_gen_0099081,cust_001164,merch_saas_subscriptions,2026-05-29T12:07:00+00:00,36749,upi,KOTAK,captured,,,0
pay_gen_0099082,cust_006624,merch_prime_retail,2026-05-29T16:12:00+00:00,95385,netbanking,AXIS,captured,,,0
pay_gen_0099083,cust_003641,merch_d2c_fashion,2026-05-29T01:49:00+00:00,319602,upi,SBI,captured,,,0
pay_gen_0099084,cust_006554,merch_saas_subscriptions,2026-05-29T14:39:00+00:00,180633,card,SBI,captured,,,0
pay_gen_0099085,cust_000453,merch_prime_retail,2026-05-29T16:12:00+00:00,239530,wallet,amazonpay,captured,,,0
pay_gen_0099086,cust_007854,merch_saas_subscriptions,2026-05-29T01:21:00+00:00,290830,card,SBI,captured,,,0
pay_gen_0099087,cust_004958,merch_prime_retail,2026-05-29T18:14:00+00:00,283326,upi,KOTAK,captured,,,0
pay_gen_0099088,cust_004176,merch_prime_retail,2026-05-29T16:30:00+00:00,131776,upi,ICICI,captured,,,0
pay_gen_0099089,cust_007853,merch_d2c_fashion,2026-05-29T07:28:00+00:00,441466,card,HDFC,captured,,,0
pay_gen_0099090,cust_003853,merch_prime_retail,2026-05-29T02:48:00+00:00,2950298,card,KOTAK,captured,,,0
pay_gen_0099091,cust_002821,merch_prime_retail,2026-05-29T23:43:00+00:00,147311,netbanking,HDFC,failed,card_expired,network,0
pay_gen_0099092,cust_002670,merch_prime_retail,2026-05-29T10:28:00+00:00,65034,upi,AXIS,captured,,,0
pay_gen_0099093,cust_002962,merch_saas_subscriptions,2026-05-29T07:01:00+00:00,138456,upi,AXIS,captured,,,0
pay_gen_0099094,cust_005591,merch_prime_retail,2026-05-29T18:56:00+00:00,4102649,card,HDFC,failed,authentication_required,network,0
pay_gen_0099095,cust_003496,merch_prime_retail,2026-05-29T13:37:00+00:00,117630,card,AXIS,captured,,,0
pay_gen_0099096,cust_007268,merch_prime_retail,2026-05-29T15:56:00+00:00,217802,card,KOTAK,captured,,,0
pay_gen_0099097,cust_004243,merch_saas_subscriptions,2026-05-29T20:18:00+00:00,114376,card,ICICI,captured,,,0
pay_gen_0099098,cust_002607,merch_saas_subscriptions,2026-05-29T05:14:00+00:00,68287,upi,ICICI,captured,,,0
pay_gen_0099099,cust_001636,merch_prime_retail,2026-05-29T08:54:00+00:00,60293,card,KOTAK,failed,card_insufficient_funds,network,0
pay_gen_0099100,cust_005397,merch_prime_retail,2026-05-29T21:12:00+00:00,4318028,upi,KOTAK,failed,network_error,gateway,0
pay_gen_0099101,cust_001099,merch_saas_subscriptions,2026-05-29T10:36:00+00:00,103403,card,KOTAK,captured,,,0
pay_gen_0099102,cust_001813,merch_d2c_fashion,2026-05-29T17:32:00+00:00,654543,card,AXIS,captured,,,0
pay_gen_0099103,cust_001649,merch_saas_subscriptions,2026-05-29T09:25:00+00:00,55838,card,ICICI,captured,,,0
pay_gen_0099104,cust_006337,merch_prime_retail,2026-05-29T12:01:00+00:00,152019,card,AXIS,captured,,,0
pay_gen_0099105,cust_002839,merch_prime_retail,2026-05-29T01:27:00+00:00,107602,upi,KOTAK,captured,,,0
pay_gen_0099106,cust_005305,merch_prime_retail,2026-05-29T18:18:00+00:00,286724,netbanking,HDFC,failed,network_error,bank,0
pay_gen_0099107,cust_002704,merch_prime_retail,2026-05-29T22:23:00+00:00,46653,card,ICICI,captured,,,1
pay_gen_0099108,cust_003947,merch_d2c_fashion,2026-05-29T23:56:00+00:00,194611,upi,KOTAK,captured,,,0
pay_gen_0099109,cust_000751,merch_d2c_fashion,2026-05-29T12:36:00+00:00,938471,card,SBI,captured,,,0
pay_gen_0099110,cust_006963,merch_prime_retail,2026-05-29T13:06:00+00:00,42737,upi,KOTAK,captured,,,0
pay_gen_0099111,cust_007958,merch_prime_retail,2026-05-29T06:33:00+00:00,897940,upi,KOTAK,captured,,,0
pay_gen_0099112,cust_005322,merch_saas_subscriptions,2026-05-29T00:51:00+00:00,487888,card,ICICI,captured,,,0
pay_gen_0099113,cust_003135,merch_prime_retail,2026-05-29T12:59:00+00:00,414180,upi,KOTAK,captured,,,0
pay_gen_0099114,cust_003220,merch_prime_retail,2026-05-29T13:38:00+00:00,138905,upi,SBI,captured,,,0
pay_gen_0099115,cust_001977,merch_prime_retail,2026-05-29T23:32:00+00:00,54443,upi,AXIS,captured,,,0
pay_gen_0099116,cust_002927,merch_saas_subscriptions,2026-05-29T15:09:00+00:00,270545,netbanking,SBI,captured,,,0
pay_gen_0099117,cust_000842,merch_prime_retail,2026-05-29T12:29:00+00:00,88139,upi,AXIS,captured,,,0
pay_gen_0099118,cust_003789,merch_prime_retail,2026-05-29T06:29:00+00:00,509962,upi,AXIS,captured,,,1
pay_gen_0099119,cust_007595,merch_prime_retail,2026-05-29T07:33:00+00:00,264196,netbanking,AXIS,captured,,,0
pay_gen_0099120,cust_000299,merch_prime_retail,2026-05-29T12:38:00+00:00,633613,upi,AXIS,captured,,,0
pay_gen_0099121,cust_000306,merch_prime_retail,2026-05-29T01:23:00+00:00,183077,upi,KOTAK,captured,,,0
pay_gen_0099122,cust_005875,merch_d2c_fashion,2026-05-29T16:33:00+00:00,170670,upi,HDFC,failed,authentication_required,gateway,0
pay_gen_0099123,cust_005691,merch_d2c_fashion,2026-05-29T15:51:00+00:00,283972,upi,KOTAK,captured,,,0
pay_gen_0099124,cust_003130,merch_saas_subscriptions,2026-05-29T03:09:00+00:00,90272,card,KOTAK,captured,,,0
pay_gen_0099125,cust_004221,merch_d2c_fashion,2026-05-29T00:25:00+00:00,274275,card,SBI,captured,,,0
pay_gen_0099126,cust_005770,merch_d2c_fashion,2026-05-29T10:37:00+00:00,442973,card,SBI,captured,,,0
pay_gen_0099127,cust_000116,merch_saas_subscriptions,2026-05-29T02:10:00+00:00,3811660,card,KOTAK,captured,,,0
pay_gen_0099128,cust_000370,merch_prime_retail,2026-05-29T02:51:00+00:00,71566,upi,ICICI,captured,,,0
pay_gen_0099129,cust_005933,merch_saas_subscriptions,2026-05-29T08:15:00+00:00,220236,upi,KOTAK,captured,,,0
pay_gen_0099130,cust_005278,merch_prime_retail,2026-05-29T22:07:00+00:00,55673,upi,ICICI,captured,,,0
pay_gen_0099131,cust_003562,merch_prime_retail,2026-05-29T13:54:00+00:00,225420,upi,ICICI,captured,,,0
pay_gen_0099132,cust_003245,merch_d2c_fashion,2026-05-29T11:34:00+00:00,202485,upi,KOTAK,captured,,,0
pay_gen_0099133,cust_007979,merch_d2c_fashion,2026-05-29T04:41:00+00:00,257155,upi,KOTAK,captured,,,0
pay_gen_0099134,cust_007963,merch_prime_retail,2026-05-29T20:51:00+00:00,273639,upi,HDFC,captured,,,0
pay_gen_0099135,cust_005946,merch_d2c_fashion,2026-05-29T11:38:00+00:00,276099,upi,KOTAK,captured,,,0
pay_gen_0099136,cust_004010,merch_d2c_fashion,2026-05-29T20:14:00+00:00,1102076,upi,SBI,captured,,,0
pay_gen_0099137,cust_007794,merch_prime_retail,2026-05-29T08:38:00+00:00,1198861,netbanking,SBI,captured,,,0
pay_gen_0099138,cust_002419,merch_prime_retail,2026-05-29T03:21:00+00:00,64906,card,KOTAK,captured,,,0
pay_gen_0099139,cust_003499,merch_d2c_fashion,2026-05-29T16:08:00+00:00,692971,netbanking,ICICI,captured,,,0
pay_gen_0099140,cust_003194,merch_d2c_fashion,2026-05-29T00:25:00+00:00,44718,wallet,freecharge,captured,,,0
pay_gen_0099141,cust_000314,merch_saas_subscriptions,2026-05-29T08:29:00+00:00,47556,card,AXIS,captured,,,0
pay_gen_0099142,cust_006959,merch_d2c_fashion,2026-05-29T14:21:00+00:00,192816,card,SBI,failed,gateway_error,bank,0
pay_gen_0099143,cust_004833,merch_prime_retail,2026-05-29T07:01:00+00:00,87358,netbanking,ICICI,captured,,,0
pay_gen_0099144,cust_003720,merch_prime_retail,2026-05-29T07:14:00+00:00,232987,upi,SBI,captured,,,0
pay_gen_0099145,cust_007785,merch_saas_subscriptions,2026-05-29T05:20:00+00:00,4325757,card,ICICI,failed,card_insufficient_funds,bank,0
pay_gen_0099146,cust_003812,merch_prime_retail,2026-05-29T07:47:00+00:00,88744,upi,ICICI,captured,,,0
pay_gen_0099147,cust_002634,merch_prime_retail,2026-05-29T00:26:00+00:00,551187,card,KOTAK,captured,,,0
