opp_id,payment_id,created_ts,amount_minor,method,bank,error_reason,error_group,is_subscription,cust_prior_payments,cust_prior_successes,cust_prior_method_match,cust_prior_failed_instrument,minutes_since_failure,merchant_baseline_success,merchant_volume,hour,weekday,contact_stale,natural_recovered
opp_gen_0013639,pay_gen_0087038,2026-05-11T13:33:28.197373+00:00,38596,card,HDFC,processing_error,temporary,0,14,12,1,0,23.5,0.91,9000,13,0,0,1
opp_gen_0013640,pay_gen_0087046,2026-05-11T14:23:19.386907+00:00,96380,netbanking,AXIS,insufficient_funds,insufficient_funds,0,19,18,0,0,7.3,0.88,42000,14,0,0,0
opp_gen_0013641,pay_gen_0087047,2026-05-11T03:51:27.314024+00:00,3191164,upi,ICICI,card_expired,instrument,0,2,0,0,1,19.5,0.91,9000,3,0,0,1
opp_gen_0013642,pay_gen_0087048,2026-05-11T13:25:03.693418+00:00,141829,upi,SBI,processing_error,temporary,0,13,12,0,0,5.1,0.88,42000,13,0,0,0
opp_gen_0013643,pay_gen_0087051,2026-05-11T16:56:02.473191+00:00,443658,upi,ICICI,card_blocked,instrument,0,3,1,0,0,25.0,0.88,42000,16,0,1,0
opp_gen_0013644,pay_gen_0087054,2026-05-11T17:01:53.661976+00:00,378791,upi,ICICI,card_insufficient_funds,insufficient_funds,0,12,10,0,0,24.9,0.91,9000,17,0,0,0
opp_gen_0013645,pay_gen_0087058,2026-05-11T19:36:25.151726+00:00,70464,wallet,amazonpay,card_expired,instrument,0,11,9,0,1,26.4,0.88,42000,19,0,0,0
opp_gen_0013646,pay_gen_0087059,2026-05-11T10:47:19.097378+00:00,199876,upi,ICICI,user_authentication_failed,auth,0,36,32,0,2,19.3,0.91,9000,10,0,0,0
opp_gen_0013647,pay_gen_0087064,2026-05-11T23:09:15.530366+00:00,237334,netbanking,HDFC,card_insufficient_funds,insufficient_funds,0,4,2,0,1,16.3,0.84,21000,23,0,0,0
opp_gen_0013648,pay_gen_0087066,2026-05-11T21:56:30.404050+00:00,405999,upi,ICICI,timeout,temporary,0,11,7,0,1,38.5,0.88,42000,21,0,0,1
opp_gen_0013649,pay_gen_0087067,2026-05-11T22:59:10.220775+00:00,121254,netbanking,ICICI,network_error,temporary,0,5,3,0,1,12.2,0.88,42000,22,0,0,0
opp_gen_0013650,pay_gen_0087070,2026-05-11T10:29:54.142613+00:00,70221,card,ICICI,network_error,temporary,0,7,5,1,0,13.9,0.84,21000,10,0,0,0
opp_gen_0013651,pay_gen_0087078,2026-05-11T23:59:07.186687+00:00,101988,upi,ICICI,gateway_error,temporary,0,34,23,0,7,30.1,0.88,42000,23,0,0,0
opp_gen_0013652,pay_gen_0087080,2026-05-11T21:36:12.805546+00:00,285061,card,KOTAK,card_insufficient_funds,insufficient_funds,0,26,22,1,1,8.2,0.84,21000,21,0,1,1
opp_gen_0013653,pay_gen_0087081,2026-05-11T00:49:11.281641+00:00,1937534,card,ICICI,gateway_error,temporary,1,13,9,1,2,10.2,0.91,9000,0,0,0,1
opp_gen_0013654,pay_gen_0087083,2026-05-11T16:44:35.588225+00:00,3026934,netbanking,ICICI,user_authentication_failed,auth,0,28,22,0,2,31.6,0.91,9000,16,0,0,1
opp_gen_0013655,pay_gen_0087088,2026-05-11T02:33:35.723150+00:00,1897891,upi,AXIS,processing_error,temporary,1,13,7,0,1,42.6,0.84,21000,2,0,0,1
opp_gen_0013656,pay_gen_0087092,2026-05-11T11:28:52.266279+00:00,249825,netbanking,ICICI,authentication_required,auth,0,27,16,0,4,30.9,0.88,42000,11,0,0,1
opp_gen_0013657,pay_gen_0087094,2026-05-11T01:12:42.356944+00:00,103535,upi,KOTAK,authentication_required,auth,1,31,23,0,4,27.7,0.88,42000,1,0,0,1
opp_gen_0013658,pay_gen_0087095,2026-05-11T03:03:39.387628+00:00,803277,netbanking,AXIS,card_insufficient_funds,insufficient_funds,0,32,20,0,5,28.7,0.84,21000,3,0,0,0
opp_gen_0013659,pay_gen_0087097,2026-05-11T11:33:10.934067+00:00,794865,upi,ICICI,user_authentication_failed,auth,0,7,3,0,3,6.2,0.84,21000,11,0,0,0
opp_gen_0013660,pay_gen_0087099,2026-05-11T21:38:30.860481+00:00,36410,upi,AXIS,user_authentication_failed,auth,0,14,12,0,0,16.5,0.91,9000,21,0,0,0
opp_gen_0013661,pay_gen_0087105,2026-05-11T06:55:43.389518+00:00,150173,card,ICICI,card_expired,instrument,0,13,9,1,2,20.7,0.91,9000,6,0,1,0
opp_gen_0013662,pay_gen_0087111,2026-05-11T21:35:34.556472+00:00,216798,upi,KOTAK,network_error,temporary,0,21,13,0,3,12.6,0.88,42000,21,0,0,1
opp_gen_0013663,pay_gen_0087112,2026-05-11T21:00:37.974667+00:00,694550,card,AXIS,processing_error,temporary,0,34,27,1,3,37.6,0.84,21000,21,0,0,1
opp_gen_0013664,pay_gen_0087114,2026-05-11T17:06:22.995275+00:00,207507,card,ICICI,gateway_error,temporary,0,29,26,1,0,9.4,0.88,42000,17,0,0,1
opp_gen_0013665,pay_gen_0087119,2026-05-11T23:11:47.744314+00:00,254905,card,SBI,timeout,temporary,0,29,23,1,2,5.8,0.88,42000,23,0,1,0
opp_gen_0013666,pay_gen_0087123,2026-05-11T14:08:01.437737+00:00,1152433,upi,ICICI,authentication_required,auth,0,30,25,0,2,44.0,0.91,9000,14,0,0,1
opp_gen_0013667,pay_gen_0087126,2026-05-12T00:29:13.291548+00:00,2152994,upi,SBI,authentication_required,auth,0,41,31,0,6,43.2,0.84,21000,0,1,0,1
opp_gen_0013668,pay_gen_0087127,2026-05-11T08:31:22.189605+00:00,131422,card,SBI,card_insufficient_funds,insufficient_funds,0,25,23,1,1,34.4,0.91,9000,8,0,0,0
opp_gen_0013669,pay_gen_0087130,2026-05-11T21:40:25.538934+00:00,104000,netbanking,HDFC,user_authentication_failed,auth,0,38,32,0,4,43.4,0.88,42000,21,0,0,0
opp_gen_0013670,pay_gen_0087132,2026-05-11T17:41:06.683158+00:00,64967,netbanking,AXIS,card_insufficient_funds,insufficient_funds,0,5,4,0,0,23.1,0.91,9000,17,0,0,0
opp_gen_0013671,pay_gen_0087133,2026-05-11T22:55:47.960337+00:00,1294044,card,HDFC,authentication_required,auth,0,9,7,1,1,3.8,0.88,42000,22,0,1,0
opp_gen_0013672,pay_gen_0087135,2026-05-11T01:37:11.938139+00:00,827690,card,ICICI,user_authentication_failed,auth,0,39,35,1,0,5.2,0.88,42000,1,0,0,0
opp_gen_0013673,pay_gen_0087138,2026-05-11T07:35:32.773848+00:00,931624,netbanking,ICICI,network_error,temporary,0,25,21,0,1,44.5,0.88,42000,7,0,0,0
opp_gen_0013674,pay_gen_0087139,2026-05-11T19:32:36.841224+00:00,61472,upi,ICICI,processing_error,temporary,0,21,20,0,0,10.6,0.88,42000,19,0,0,0
opp_gen_0013675,pay_gen_0087147,2026-05-11T02:09:03.005420+00:00,78380,upi,ICICI,invalid_card,instrument,0,14,9,0,2,24.1,0.88,42000,2,0,0,1
opp_gen_0013676,pay_gen_0087150,2026-05-11T08:30:44.561847+00:00,199960,netbanking,ICICI,processing_error,temporary,0,14,13,0,0,30.7,0.91,9000,8,0,0,1
opp_gen_0013677,pay_gen_0087152,2026-05-11T16:22:03.744554+00:00,85579,upi,SBI,processing_error,temporary,0,17,16,0,0,3.1,0.88,42000,16,0,0,0
opp_gen_0013678,pay_gen_0087155,2026-05-11T23:28:24.339309+00:00,1516095,card,HDFC,gateway_error,temporary,0,8,4,1,3,40.4,0.88,42000,23,0,0,0
opp_gen_0013679,pay_gen_0087159,2026-05-11T06:43:09.676689+00:00,206974,upi,ICICI,card_expired,instrument,0,29,24,0,1,6.2,0.84,21000,6,0,0,1
opp_gen_0013680,pay_gen_0087160,2026-05-11T23:11:20.372402+00:00,87344,card,SBI,invalid_card,instrument,1,9,8,1,0,22.3,0.88,42000,23,0,1,0
opp_gen_0013681,pay_gen_0087161,2026-05-11T18:04:12.433749+00:00,291214,card,SBI,insufficient_funds,insufficient_funds,0,1,0,0,0,25.2,0.91,9000,18,0,0,0
opp_gen_0013682,pay_gen_0087164,2026-05-11T08:38:19.295305+00:00,200934,netbanking,ICICI,authentication_required,auth,0,25,21,0,2,5.3,0.88,42000,8,0,0,0
opp_gen_0013683,pay_gen_0087166,2026-05-11T06:00:43.496609+00:00,472097,card,KOTAK,insufficient_funds,insufficient_funds,0,34,25,1,2,3.7,0.84,21000,6,0,0,0
opp_gen_0013684,pay_gen_0087178,2026-05-11T02:10:12.223275+00:00,535878,upi,HDFC,user_authentication_failed,auth,0,33,24,0,5,31.2,0.88,42000,2,0,1,0
opp_gen_0013685,pay_gen_0087192,2026-05-11T07:16:25.535010+00:00,65695,wallet,PPI,processing_error,temporary,0,43,34,0,3,19.4,0.84,21000,7,0,0,1
opp_gen_0013686,pay_gen_0087193,2026-05-11T01:17:12.278048+00:00,58982,card,ICICI,gateway_error,temporary,0,26,23,1,1,18.2,0.88,42000,1,0,1,0
opp_gen_0013687,pay_gen_0087194,2026-05-11T06:59:18.840081+00:00,118517,upi,ICICI,network_error,temporary,0,15,11,0,1,4.3,0.91,9000,6,0,0,1
opp_gen_0013688,pay_gen_0087197,2026-05-11T12:38:40.549949+00:00,649098,netbanking,AXIS,processing_error,temporary,0,20,15,0,3,19.7,0.88,42000,12,0,0,0
opp_gen_0013689,pay_gen_0087207,2026-05-11T13:34:53.013306+00:00,47321,card,KOTAK,card_insufficient_funds,insufficient_funds,1,34,29,1,2,26.9,0.91,9000,13,0,0,0
opp_gen_0013690,pay_gen_0087220,2026-05-11T15:15:07.627824+00:00,1086934,netbanking,ICICI,gateway_error,temporary,0,26,23,0,0,5.1,0.88,42000,15,0,0,0
opp_gen_0013691,pay_gen_0087224,2026-05-11T02:38:39.493963+00:00,60666,card,ICICI,timeout,temporary,0,36,27,1,3,37.7,0.91,9000,2,0,0,1
opp_gen_0013692,pay_gen_0087227,2026-05-11T10:17:19.488828+00:00,169170,upi,ICICI,card_insufficient_funds,insufficient_funds,0,7,5,0,1,32.3,0.88,42000,10,0,0,0
opp_gen_0013693,pay_gen_0087229,2026-05-11T11:06:58.672871+00:00,124372,card,ICICI,invalid_card,instrument,0,17,12,1,1,45.0,0.84,21000,11,0,0,0
opp_gen_0013694,pay_gen_0087231,2026-05-11T07:16:19.561277+00:00,60525,upi,ICICI,network_error,temporary,0,13,7,0,4,27.3,0.88,42000,7,0,0,1
opp_gen_0013695,pay_gen_0087240,2026-05-11T08:37:43.626797+00:00,807495,card,HDFC,processing_error,temporary,0,6,4,1,0,27.7,0.84,21000,8,0,0,1
opp_gen_0013696,pay_gen_0087243,2026-05-11T19:31:14.394434+00:00,247208,netbanking,SBI,insufficient_funds,insufficient_funds,0,5,3,0,0,11.2,0.88,42000,19,0,0,0
opp_gen_0013697,pay_gen_0087247,2026-05-11T05:54:37.693306+00:00,3670573,netbanking,ICICI,insufficient_funds,insufficient_funds,0,13,11,0,0,19.6,0.88,42000,5,0,1,0
opp_gen_0013698,pay_gen_0087249,2026-05-11T09:38:36.676677+00:00,3153346,netbanking,ICICI,network_error,temporary,0,18,13,0,2,38.6,0.91,9000,9,0,0,1
opp_gen_0013699,pay_gen_0087251,2026-05-11T22:52:13.218969+00:00,36073,card,KOTAK,timeout,temporary,0,30,24,1,3,18.2,0.88,42000,22,0,0,0
opp_gen_0013700,pay_gen_0087257,2026-05-11T17:19:34.497733+00:00,95926,upi,KOTAK,card_insufficient_funds,insufficient_funds,0,17,15,0,1,2.6,0.88,42000,17,0,0,0
opp_gen_0013701,pay_gen_0087259,2026-05-11T04:10:12.251406+00:00,447234,netbanking,ICICI,gateway_error,temporary,0,32,25,0,1,20.2,0.84,21000,4,0,0,1
opp_gen_0013702,pay_gen_0087263,2026-05-11T20:41:42.801619+00:00,195719,card,ICICI,network_error,temporary,0,25,19,1,4,21.7,0.91,9000,20,0,0,1
opp_gen_0013703,pay_gen_0087266,2026-05-11T08:43:57.257847+00:00,40532,card,ICICI,card_expired,instrument,0,50,45,1,3,35.0,0.88,42000,8,0,0,0
opp_gen_0013704,pay_gen_0087267,2026-05-11T07:00:49.126364+00:00,524618,upi,ICICI,gateway_error,temporary,0,18,10,0,5,23.8,0.88,42000,7,0,0,1
opp_gen_0013705,pay_gen_0087271,2026-05-11T02:07:12.467893+00:00,145746,upi,ICICI,card_insufficient_funds,insufficient_funds,0,16,14,0,0,8.2,0.88,42000,2,0,0,0
opp_gen_0013706,pay_gen_0087279,2026-05-11T02:58:28.197473+00:00,1238097,upi,SBI,gateway_error,temporary,0,28,24,0,2,21.5,0.84,21000,2,0,0,0
opp_gen_0013707,pay_gen_0087281,2026-05-11T22:51:39.182224+00:00,816665,netbanking,ICICI,card_insufficient_funds,insufficient_funds,0,4,3,0,0,5.7,0.91,9000,22,0,0,1
opp_gen_0013708,pay_gen_0087289,2026-05-11T19:37:34.177456+00:00,851958,card,KOTAK,authentication_required,auth,0,3,1,0,1,33.6,0.91,9000,19,0,0,0
opp_gen_0013709,pay_gen_0087292,2026-05-11T14:59:39.189284+00:00,200883,upi,ICICI,timeout,temporary,0,33,28,0,1,24.7,0.88,42000,14,0,1,0
opp_gen_0013710,pay_gen_0087296,2026-05-11T19:02:41.644523+00:00,81175,card,ICICI,insufficient_funds,insufficient_funds,0,27,22,1,1,22.7,0.88,42000,19,0,0,0
opp_gen_0013711,pay_gen_0087302,2026-05-11T02:33:44.257310+00:00,2560393,upi,AXIS,user_authentication_failed,auth,0,5,3,0,1,33.7,0.84,21000,2,0,0,1
opp_gen_0013712,pay_gen_0087317,2026-05-11T07:48:18.783923+00:00,118160,card,KOTAK,processing_error,temporary,0,9,6,1,0,26.3,0.84,21000,7,0,0,1
opp_gen_0013713,pay_gen_0087320,2026-05-11T00:32:57.769789+00:00,228501,card,ICICI,network_error,temporary,1,39,32,1,5,33.0,0.88,42000,0,0,0,1
opp_gen_0013714,pay_gen_0087325,2026-05-11T01:46:17.560006+00:00,57932,upi,SBI,processing_error,temporary,1,4,3,0,0,39.3,0.91,9000,1,0,0,0
opp_gen_0013715,pay_gen_0087330,2026-05-11T03:23:35.089757+00:00,74766,netbanking,ICICI,card_insufficient_funds,insufficient_funds,0,26,19,0,4,14.6,0.91,9000,3,0,0,0
opp_gen_0013716,pay_gen_0087337,2026-05-12T12:46:44.633463+00:00,811170,card,ICICI,card_insufficient_funds,insufficient_funds,0,40,32,1,2,23.7,0.91,9000,12,1,0,1
opp_gen_0013717,pay_gen_0087341,2026-05-12T07:55:58.759802+00:00,125487,upi,SBI,network_error,temporary,0,5,4,0,0,27.0,0.88,42000,7,1,0,1
opp_gen_0013718,pay_gen_0087344,2026-05-12T04:53:32.314241+00:00,1178437,upi,ICICI,processing_error,temporary,0,29,21,0,3,2.5,0.88,42000,4,1,0,1
opp_gen_0013719,pay_gen_0087346,2026-05-12T04:05:29.768085+00:00,1978975,netbanking,HDFC,insufficient_funds,insufficient_funds,0,31,24,0,5,31.5,0.88,42000,4,1,0,0
opp_gen_0013720,pay_gen_0087347,2026-05-12T15:07:55.287084+00:00,157126,card,ICICI,card_expired,instrument,0,12,7,1,3,26.9,0.84,21000,15,1,0,0
opp_gen_0013721,pay_gen_0087350,2026-05-12T21:02:29.448249+00:00,122031,upi,KOTAK,timeout,temporary,0,17,15,0,1,44.5,0.88,42000,21,1,1,0
opp_gen_0013722,pay_gen_0087355,2026-05-12T15:36:45.042189+00:00,165242,card,ICICI,invalid_card,instrument,0,16,12,1,2,10.8,0.91,9000,15,1,0,0
opp_gen_0013723,pay_gen_0087356,2026-05-12T18:24:05.935928+00:00,88222,card,ICICI,processing_error,temporary,0,31,25,1,2,5.1,0.91,9000,18,1,0,1
opp_gen_0013724,pay_gen_0087359,2026-05-12T16:48:24.021595+00:00,817667,upi,KOTAK,invalid_vpa,instrument,0,13,11,0,1,3.4,0.91,9000,16,1,0,0
opp_gen_0013725,pay_gen_0087361,2026-05-12T11:04:43.722692+00:00,284616,upi,ICICI,card_insufficient_funds,insufficient_funds,0,42,39,0,1,34.7,0.88,42000,11,1,0,1
opp_gen_0013726,pay_gen_0087362,2026-05-12T13:55:02.377386+00:00,427502,upi,ICICI,processing_error,temporary,0,27,20,0,4,11.0,0.88,42000,13,1,0,1
opp_gen_0013727,pay_gen_0087369,2026-05-12T02:03:04.532513+00:00,1625474,upi,KOTAK,processing_error,temporary,0,37,32,0,1,16.1,0.88,42000,2,1,0,0
opp_gen_0013728,pay_gen_0087374,2026-05-12T11:34:28.675350+00:00,167765,card,KOTAK,card_expired,instrument,0,33,30,1,0,39.5,0.88,42000,11,1,1,0
opp_gen_0013729,pay_gen_0087376,2026-05-12T13:07:45.114678+00:00,35848,upi,KOTAK,insufficient_funds,insufficient_funds,0,8,6,0,0,31.8,0.91,9000,13,1,0,0
opp_gen_0013730,pay_gen_0087379,2026-05-12T11:53:10.568073+00:00,83922,upi,ICICI,authentication_required,auth,0,23,20,0,0,13.2,0.88,42000,11,1,0,0
opp_gen_0013731,pay_gen_0087380,2026-05-12T04:45:21.869160+00:00,42414,card,AXIS,user_authentication_failed,auth,0,24,17,1,1,33.4,0.88,42000,4,1,0,0
opp_gen_0013732,pay_gen_0087382,2026-05-12T22:52:49.685061+00:00,162108,netbanking,ICICI,invalid_vpa,instrument,0,8,5,0,1,3.8,0.84,21000,22,1,0,1
opp_gen_0013733,pay_gen_0087385,2026-05-12T11:28:02.021056+00:00,799073,card,HDFC,authentication_required,auth,0,27,25,1,0,23.0,0.91,9000,11,1,1,0
opp_gen_0013734,pay_gen_0087386,2026-05-12T05:20:26.944697+00:00,99235,upi,ICICI,card_expired,instrument,0,7,5,0,1,16.4,0.84,21000,5,1,0,0
opp_gen_0013735,pay_gen_0087387,2026-05-12T18:23:03.962348+00:00,231539,upi,ICICI,card_blocked,instrument,0,26,22,0,2,34.1,0.88,42000,18,1,0,0
opp_gen_0013736,pay_gen_0087389,2026-05-12T10:55:51.957168+00:00,2408212,upi,SBI,insufficient_funds,insufficient_funds,1,13,10,0,2,15.9,0.84,21000,10,1,0,1
opp_gen_0013737,pay_gen_0087392,2026-05-12T15:15:53.826100+00:00,75199,card,KOTAK,authentication_required,auth,0,13,10,1,1,15.9,0.91,9000,15,1,0,0
opp_gen_0013738,pay_gen_0087393,2026-05-12T15:21:48.579582+00:00,273251,upi,ICICI,processing_error,temporary,0,16,13,0,1,37.8,0.84,21000,15,1,0,0
opp_gen_0013739,pay_gen_0087396,2026-05-12T10:01:58.547349+00:00,196996,upi,ICICI,authentication_required,auth,0,10,8,0,1,24.0,0.91,9000,10,1,0,0
opp_gen_0013740,pay_gen_0087397,2026-05-12T19:02:32.250890+00:00,158290,card,ICICI,timeout,temporary,0,32,26,1,3,19.5,0.91,9000,19,1,1,1
opp_gen_0013741,pay_gen_0087398,2026-05-12T00:52:26.065621+00:00,105876,card,HDFC,insufficient_funds,insufficient_funds,0,15,12,1,1,35.4,0.84,21000,0,1,0,0
opp_gen_0013742,pay_gen_0087399,2026-05-12T08:58:16.956471+00:00,519788,upi,ICICI,insufficient_funds,insufficient_funds,0,31,26,0,2,40.3,0.88,42000,8,1,0,0
opp_gen_0013743,pay_gen_0087402,2026-05-12T11:10:29.440955+00:00,367185,upi,ICICI,processing_error,temporary,0,27,20,0,4,28.5,0.84,21000,11,1,0,1
opp_gen_0013744,pay_gen_0087406,2026-05-12T10:51:32.425750+00:00,97093,netbanking,ICICI,timeout,temporary,0,17,13,0,1,9.5,0.84,21000,10,1,0,1
opp_gen_0013745,pay_gen_0087413,2026-05-12T17:07:07.577490+00:00,183751,card,AXIS,invalid_vpa,instrument,0,7,3,1,0,27.1,0.88,42000,17,1,0,0
opp_gen_0013746,pay_gen_0087415,2026-05-12T23:24:49.920189+00:00,272653,upi,ICICI,insufficient_funds,insufficient_funds,0,20,15,0,1,32.8,0.88,42000,23,1,0,0
opp_gen_0013747,pay_gen_0087416,2026-05-12T22:49:13.328220+00:00,55128,upi,SBI,gateway_error,temporary,0,26,19,0,2,40.2,0.88,42000,22,1,0,1
opp_gen_0013748,pay_gen_0087418,2026-05-12T10:12:11.698942+00:00,62286,card,ICICI,processing_error,temporary,0,13,9,1,2,22.2,0.91,9000,10,1,0,1
opp_gen_0013749,pay_gen_0087421,2026-05-12T23:41:00.378384+00:00,2987370,card,SBI,card_insufficient_funds,insufficient_funds,0,5,3,1,1,6.0,0.91,9000,23,1,0,1
opp_gen_0013750,pay_gen_0087425,2026-05-12T09:43:18.931066+00:00,96210,upi,ICICI,user_authentication_failed,auth,0,16,13,0,0,3.3,0.88,42000,9,1,0,0
opp_gen_0013751,pay_gen_0087427,2026-05-12T18:11:11.921920+00:00,110135,upi,ICICI,authentication_required,auth,0,18,16,0,0,35.2,0.84,21000,18,1,0,0
opp_gen_0013752,pay_gen_0087429,2026-05-12T11:04:16.584877+00:00,115799,card,ICICI,authentication_required,auth,0,12,10,1,0,30.3,0.88,42000,11,1,0,1
opp_gen_0013753,pay_gen_0087430,2026-05-12T10:06:28.462072+00:00,117798,netbanking,ICICI,processing_error,temporary,0,12,9,0,1,24.5,0.91,9000,10,1,0,0
opp_gen_0013754,pay_gen_0087431,2026-05-12T16:40:25.077460+00:00,765181,card,ICICI,card_blocked,instrument,0,19,14,1,3,33.4,0.88,42000,16,1,0,0
opp_gen_0013755,pay_gen_0087434,2026-05-12T13:36:29.543311+00:00,171749,card,KOTAK,timeout,temporary,0,13,11,1,1,30.5,0.88,42000,13,1,0,1
opp_gen_0013756,pay_gen_0087442,2026-05-12T08:05:34.491546+00:00,87332,card,SBI,gateway_error,temporary,0,18,14,1,0,2.6,0.84,21000,8,1,0,1
opp_gen_0013757,pay_gen_0087446,2026-05-12T23:14:36.031382+00:00,3386005,wallet,amazonpay,network_error,temporary,0,25,18,0,2,15.6,0.88,42000,23,1,0,1
opp_gen_0013758,pay_gen_0087447,2026-05-12T05:52:42.244223+00:00,1113256,card,SBI,insufficient_funds,insufficient_funds,0,10,8,1,0,43.7,0.88,42000,5,1,0,0
opp_gen_0013759,pay_gen_0087448,2026-05-12T17:58:51.570018+00:00,231250,card,KOTAK,network_error,temporary,0,7,5,1,0,34.9,0.84,21000,17,1,0,1
opp_gen_0013760,pay_gen_0087450,2026-05-12T13:30:58.890470+00:00,84171,netbanking,ICICI,invalid_card,instrument,0,23,19,0,1,43.0,0.84,21000,13,1,0,0
opp_gen_0013761,pay_gen_0087452,2026-05-12T18:53:01.895173+00:00,1331152,upi,ICICI,card_blocked,instrument,0,35,29,0,2,11.0,0.88,42000,18,1,0,0
opp_gen_0013762,pay_gen_0087453,2026-05-12T06:01:04.977786+00:00,262957,upi,SBI,processing_error,temporary,1,12,10,0,0,36.1,0.88,42000,6,1,0,1
opp_gen_0013763,pay_gen_0087461,2026-05-12T10:20:03.528424+00:00,80499,upi,SBI,insufficient_funds,insufficient_funds,0,14,11,0,1,35.1,0.84,21000,10,1,0,0
opp_gen_0013764,pay_gen_0087462,2026-05-12T01:29:00.542707+00:00,65960,upi,ICICI,timeout,temporary,0,18,15,0,2,31.0,0.88,42000,1,1,0,1
opp_gen_0013765,pay_gen_0087464,2026-05-12T03:12:53.053202+00:00,434036,upi,ICICI,invalid_card,instrument,0,29,21,0,4,34.9,0.88,42000,3,1,1,0
opp_gen_0013766,pay_gen_0087465,2026-05-12T14:20:58.150390+00:00,490667,netbanking,HDFC,card_insufficient_funds,insufficient_funds,0,21,16,0,1,19.0,0.91,9000,14,1,0,0
opp_gen_0013767,pay_gen_0087466,2026-05-12T06:29:55.459376+00:00,160387,netbanking,HDFC,insufficient_funds,insufficient_funds,0,10,8,0,0,31.9,0.84,21000,6,1,0,0
opp_gen_0013768,pay_gen_0087472,2026-05-12T06:01:17.998164+00:00,199029,card,KOTAK,network_error,temporary,0,23,20,1,2,22.3,0.91,9000,6,1,0,1
opp_gen_0013769,pay_gen_0087473,2026-05-12T23:32:39.226836+00:00,755318,netbanking,ICICI,user_authentication_failed,auth,0,11,6,0,1,7.7,0.91,9000,23,1,0,0
opp_gen_0013770,pay_gen_0087486,2026-05-12T16:11:38.794265+00:00,81004,upi,ICICI,card_blocked,instrument,0,27,22,0,3,2.6,0.88,42000,16,1,0,0
opp_gen_0013771,pay_gen_0087492,2026-05-12T10:03:40.165430+00:00,63466,upi,ICICI,timeout,temporary,0,31,21,0,4,2.7,0.84,21000,10,1,1,0
opp_gen_0013772,pay_gen_0087493,2026-05-12T20:59:01.874702+00:00,530820,upi,HDFC,card_expired,instrument,0,10,8,0,1,20.0,0.84,21000,20,1,0,0
opp_gen_0013773,pay_gen_0087496,2026-05-12T04:54:24.196483+00:00,439606,card,ICICI,processing_error,temporary,0,10,9,1,0,13.4,0.91,9000,4,1,0,1
opp_gen_0013774,pay_gen_0087498,2026-05-12T01:15:47.766484+00:00,41739,netbanking,ICICI,invalid_vpa,instrument,0,16,14,0,0,21.8,0.91,9000,1,1,0,1
opp_gen_0013775,pay_gen_0087499,2026-05-12T11:03:19.343972+00:00,409442,card,ICICI,user_authentication_failed,auth,0,26,22,1,2,4.3,0.91,9000,11,1,0,0
opp_gen_0013776,pay_gen_0087502,2026-05-12T01:27:49.220224+00:00,166869,card,SBI,gateway_error,temporary,0,11,9,1,0,16.8,0.84,21000,1,1,0,1
opp_gen_0013777,pay_gen_0087503,2026-05-12T15:15:33.808593+00:00,158095,card,ICICI,authentication_required,auth,0,32,30,1,0,27.6,0.91,9000,15,1,0,1
opp_gen_0013778,pay_gen_0087505,2026-05-12T21:01:57.280903+00:00,750404,card,AXIS,invalid_vpa,instrument,0,15,13,1,0,5.0,0.91,9000,21,1,0,0
opp_gen_0013779,pay_gen_0087507,2026-05-12T10:34:22.698227+00:00,115042,upi,ICICI,timeout,temporary,0,17,13,0,1,21.4,0.84,21000,10,1,0,0
opp_gen_0013780,pay_gen_0087516,2026-05-12T03:14:12.755207+00:00,113003,upi,AXIS,insufficient_funds,insufficient_funds,0,17,11,0,3,39.2,0.91,9000,3,1,0,0
opp_gen_0013781,pay_gen_0087524,2026-05-12T17:28:17.507264+00:00,1391705,upi,ICICI,invalid_card,instrument,0,5,4,0,0,14.3,0.88,42000,17,1,0,0
opp_gen_0013782,pay_gen_0087526,2026-05-12T07:08:49.566112+00:00,269336,upi,ICICI,insufficient_funds,insufficient_funds,0,32,29,0,0,33.8,0.88,42000,7,1,0,0
opp_gen_0013783,pay_gen_0087531,2026-05-12T06:28:26.468552+00:00,432465,card,ICICI,timeout,temporary,0,28,25,1,0,10.4,0.88,42000,6,1,1,1
opp_gen_0013784,pay_gen_0087537,2026-05-12T17:38:24.596972+00:00,1610033,upi,ICICI,timeout,temporary,0,27,21,0,4,16.4,0.88,42000,17,1,0,0
opp_gen_0013785,pay_gen_0087540,2026-05-12T10:21:54.509121+00:00,43312,upi,HDFC,gateway_error,temporary,0,14,13,0,0,28.9,0.91,9000,10,1,0,0
opp_gen_0013786,pay_gen_0087545,2026-05-12T10:07:49.378310+00:00,50363,card,ICICI,processing_error,temporary,0,33,27,1,0,12.8,0.91,9000,10,1,0,1
opp_gen_0013787,pay_gen_0087556,2026-05-12T23:59:11.014997+00:00,1713240,wallet,PPI,card_insufficient_funds,insufficient_funds,1,4,3,0,0,31.2,0.91,9000,23,1,1,0
opp_gen_0013788,pay_gen_0087562,2026-05-12T07:54:27.096413+00:00,95890,card,ICICI,invalid_card,instrument,0,9,7,1,1,33.5,0.91,9000,7,1,0,0
opp_gen_0013789,pay_gen_0087574,2026-05-12T07:40:49.250185+00:00,302221,netbanking,SBI,gateway_error,temporary,0,11,9,0,0,7.8,0.84,21000,7,1,1,0
